Rank,Name,Country,Sales,Profit,Assets,Market Value,Year
1241,Waste Connections,Canada,4.679,0.685,11.963,19.941,2018
1242,Penske Automotive,United States,22.053,0.6388,10.843,4.002,2018
1243,Advanced Info Service,Thailand,4.648,0.8864,8.717,18.389,2018
1244,Johnson Matthey,United Kingdom,16.321,0.4775,6.138,9.088,2018
1245,Experian,Ireland,4.287,0.8212,7.581,21.591,2018
1246,Industries Qatar,Qatar,1.345,1.0032,9.192,18.313,2018
1247,LG Household & Health Care,South Korea,5.696,0.561,4.6,20.574,2018
1248,Ooredoo Telecom,Qatar,8.907,0.5128,24.22,6.037,2018
1249,Jiangxi Copper,China,31.718,0.279,14.964,7.804,2018
1250,Illumina,United States,2.936,0.567,5.542,39.248,2018
1251,Wanhua Chemical Group,China,8.323,1.8839,10.557,,2018
1252,3i Group,United Kingdom,0.353,1.5353,9.641,12.94,2018
1253,E.Sun Financial,Taiwan,1.938,0.5268,72.774,7.153,2018
1254,Electrolux Group,Sweden,14.514,0.6248,10.652,7.605,2018
1255,Hexagon,Sweden,4.105,0.8519,10.546,19.907,2018
1256,Taiwan Cooperative Financial,Taiwan,2.975,0.4706,114.641,7.114,2018
1257,Aroundtown Property Holdings,Luxembourg,0.594,1.4467,16.535,8.629,2018
1258,Bank of Zhengzhou,China,3.034,0.6327,66.927,2.563,2018
1259,Kerry Properties,Hong Kong,4.673,1.186,22.191,7.145,2018
1260,Dassault Systemes,France,3.641,0.5858,8.441,34.569,2018
1261,Charoen Pokphand Foods,Thailand,14.779,0.436,18.211,6.344,2018
1262,FleetCor Technologies,United States,2.315,0.7914,11.692,18.159,2018
1263,Doosan,South Korea,15.534,0.034,26.873,2.151,2018
1264,Banca MPS,Italy,6.542,-3.9504,167.306,4.22,2018
1265,Equinix,United States,4.642,0.2538,19.942,31.933,2018
1266,Alcoa,United States,12.208,0.142,17.096,10.061,2018
1267,Hunan Valin Steel,China,11.771,0.8068,12.11,3.937,2018
1268,Petronas Chemicals,Malaysia,4.049,0.9715,8.944,17.051,2018
1269,Zhongyuan Bank,China,3.222,0.5693,80.158,6.291,2018
1270,Tenet Healthcare,United States,19.065,-0.552,23.184,3.335,2018
1271,Canara Bank,India,7.358,0.2026,91.809,2.684,2018
1272,China Life Insurance (Taiwan),Taiwan,9.489,0.2986,49.252,4.008,2018
1273,US Foods,United States,24.181,0.4843,9.174,7.361,2018
1274,Goldcorp,Canada,3.385,0.5556,21.615,11.996,2018
1275,Henry Schein,United States,12.759,0.4234,7.915,11.235,2018
1276,Chesapeake Energy,United States,9.254,1.091,12.086,3.064,2018
1277,WellCare Health Plans,United States,17.699,0.4081,9.671,9.732,2018
1278,Ctrip.com International,China,3.967,0.32,24.885,23.309,2018
1279,Welltower,United States,4.351,0.197,27.747,20.924,2018
1280,Alstom,France,8.268,0.4127,16.8,10.231,2018
1281,Shionogi,Japan,3.11,0.9823,6.794,16.497,2018
1282,Canadian Tire,Canada,10.35,0.5663,12.47,8.366,2018
1283,Ferrari,Italy,4.005,0.655,5.375,25.008,2018
1284,Huadian Power International,China,11.624,0.065,34.347,5.548,2018
1285,Chiba Bank,Japan,1.844,0.4854,135.231,6.076,2018
1286,Kinnevik,Sweden,1.964,1.9194,11.496,10.274,2018
1287,LARGAN Precision,Taiwan,1.747,0.8538,3.895,18.368,2018
1288,Arconic,United States,13.213,-0.253,18.219,8.797,2018
1289,Indorama Ventures,Thailand,8.438,0.5845,8.779,10.8,2018
1290,Leonardo,Italy,13.002,0.3068,30.061,6.594,2018
1291,Skyworks Solutions,United States,3.851,0.8739,4.745,17.663,2018
1292,Bank of India,India,6.92,-0.2192,97.332,2.588,2018
1293,OMRON,Japan,7.759,0.5699,7.005,11.726,2018
1294,Joint Stock Commercial Bank for Foreign Trade of Vietnam,Vietnam,2.663,0.457,44.013,9.148,2018
1295,Turkish Airlines,Turkey,11.699,0.475,18.507,5.226,2018
1296,AAC Technologies Holdings,China,3.137,0.7912,4.718,18.945,2018
1297,Manpower,United States,21.8,0.568,8.896,6.32,2018
1298,Rural Electrification,India,3.632,0.9415,32.383,3.498,2018
1299,Mirae Asset Daewoo,South Korea,3.316,0.533,84.654,6.272,2018
1300,Partners Group Holding,Switzerland,1.416,0.7644,3.009,19.854,2018
1301,Bank Of Guiyang,China,2.174,0.5501,73.164,4.935,2018
1302,Osaka Gas,Japan,11.695,0.3404,17.915,9.049,2018
1303,Bank of Chongqing,China,3.249,0.5653,67.371,2.299,2018
1304,Vedanta Resources,United Kingdom,13.418,-0.0219,28.142,2.888,2018
1305,Jiangsu Hengrui Medicine,China,2.151,0.5061,3.004,39.786,2018
1306,Wuestenrot & Wuerttembergische,Germany,7.009,0.2895,86.088,2.224,2018
1307,Wolters Kluwer,Netherlands,4.988,0.7557,10.19,15.61,2018
1308,McCormick,United States,5.028,0.8065,10.363,14.047,2018
1309,Umicore,Belgium,13.476,0.2391,6.246,13.865,2018
1310,Liberty Expedia Holdings,United States,10.63,-0.178,35.76,2.316,2018
1311,Nitori Holdings,Japan,5.135,0.5764,5.159,19.044,2018
1312,Ultrapar Participacoes,Brazil,25.489,0.3977,8.59,8.19,2018
1313,Foshan Haitian Flavouring and Food,China,2.277,0.5669,2.604,28.904,2018
1314,Masco,United States,7.787,0.538,5.63,11.82,2018
1315,Valeant Pharmaceuticals,Canada,8.61,-0.917,35.798,7.273,2018
1316,Future Land Development Holdings,China,6.112,0.5705,29.085,4.749,2018
1317,Naver,South Korea,4.415,0.659,7.491,22.137,2018
1318,Toppan Printing,Japan,12.916,0.4233,18.981,5.344,2018
1319,Autoliv,Sweden,10.587,0.4099,8.878,12.396,2018
1320,Kangmei Pharmaceutical,China,4.256,0.6724,11.475,19.396,2018
1321,Rockwell Automation,United States,6.504,0.412,6.514,22.342,2018
1322,Huntsman,United States,9.283,0.834,10.703,7.56,2018
1323,Edwards Lifesciences,United States,3.447,0.56,5.825,29.111,2018
1324,New Residential Investment,United States,2.34,1.4404,22.012,6.044,2018
1325,Shoprite Holdings,South Africa,10.937,0.4435,5.115,10.984,2018
1326,Olam International,Singapore,19.031,0.3797,16.686,5.462,2018
1327,Chugoku Electric Power,Japan,11.864,0.1868,29.896,4.447,2018
1328,LKQ,United States,10.115,0.5524,9.636,9.378,2018
1329,Nielsen,United States,6.656,0.43,16.923,10.747,2018
1330,BorgWarner,United States,10.174,0.4758,10.035,10.633,2018
1331,Expeditors International,United States,7.23,0.5318,3.212,12.638,2018
1332,Shanxi Taigang Stainless,China,10.358,0.8692,11.557,5.395,2018
1333,Packaging Corp of America,United States,6.599,0.6858,6.14,11.003,2018
1334,Darden Restaurants,United States,7.881,0.5453,5.455,11.182,2018
1335,Smith & Nephew,United Kingdom,4.763,0.7644,7.866,15.391,2018
1336,Unicharm,Japan,5.922,0.4995,6.78,17.598,2018
1337,Nippon Yusen,Japan,19.698,0.182,19.483,3.79,2018
1338,Alinma Bank,Saudi Arabia,1.403,0.5791,30.333,8.131,2018
1339,Mitsui Chemicals,Japan,11.611,0.6749,12.265,5.85,2018
1340,Assurant,United States,6.417,0.4818,32.428,4.614,2018
1341,Quinenco,Chile,7.301,0.1708,61.762,5.406,2018
1342,Ulta Salon Cosmetcs & Fragrance,United States,5.885,0.5552,2.964,15.128,2018
1343,Everest Re Group,Bermuda,6.764,0.378,23.513,9.355,2018
1344,Interpublic Group,United States,8.298,0.5434,12.24,9.353,2018
1345,Grupo Bimbo,Mexico,14.507,0.2649,13.408,9.737,2018
1346,Boliden,Sweden,6.012,0.8626,7.174,10.262,2018
1347,American Water Works,United States,3.362,0.439,19.728,14.863,2018
1348,Shizuoka Bank,Japan,1.888,0.4523,108.441,6.135,2018
1349,Check Point Software,Israel,1.872,0.8075,5.422,15.94,2018
1350,Jyske Bank,Denmark,2.72,0.4626,96.355,4.935,2018
1351,United Internet,Germany,5.287,0.6927,9.217,13.505,2018
1352,BPER Banca,Italy,3.011,0.4825,84.786,2.882,2018
1353,SDIC Power Holdings,China,4.947,0.4967,33.828,7.649,2018
1354,Digital Realty Trust,United States,2.643,0.2713,21.582,22.406,2018
1355,Alaska Air Group,United States,8.016,0.933,10.848,7.461,2018
1356,Skanska,Sweden,18.481,0.351,13.612,7.85,2018
1357,Olympus,Japan,7.096,0.5149,9.202,12.563,2018
1358,Smurfit Kappa Group,Ireland,9.657,0.4703,11.438,10.018,2018
1359,Marathon Oil,United States,4.877,-0.367,21.634,17.917,2018
1360,PGE Polska Grupa Energetyczna,Poland,6.12,0.7047,20.751,5.584,2018
1361,Ametek,United States,4.465,0.7239,8.058,17.324,2018
1362,BBMG,China,9.109,0.32,37.399,6.595,2018
1363,Chemours,United States,6.477,0.893,7.484,9.031,2018
1364,TransDigm Group,United States,3.613,0.7193,10.395,17.503,2018
1365,Shinsei Bank,Japan,3.209,0.4639,88.92,4.212,2018
1366,Alrosa,Russia,4.721,1.3032,7.43,10.487,2018
1367,China International Marine,China,12.138,0.37,21.711,5.823,2018
1368,British Land,United Kingdom,0.79,0.7942,17.527,9.244,2018
1369,Qatar Islamic Bank,Qatar,1.259,0.609,41.681,6.66,2018
1370,Nordstrom,United States,15.478,0.438,8.115,8.188,2018
1371,Wyndham Worldwide,United States,5.544,0.764,11.099,11.147,2018
1372,Mosaic,United States,7.765,-0.064,20.452,10.237,2018
1373,Nine Dragons Paper Holdings,Hong Kong,6.814,1.0116,10.858,7.884,2018
1374,Saudi Arabian Mining,Saudi Arabia,3.448,0.3021,25.298,17.186,2018
1375,KLA-Tencor,United States,3.901,0.7097,5.598,17.313,2018
1376,Coca-Cola HBC,Switzerland,7.363,0.4817,8.028,12.565,2018
1377,ALFA,Mexico,17.397,-0.0866,19.12,5.814,2018
1378,Transurban Group,Australia,2.27,0.358,19.577,19.909,2018
1379,Asustek Computer,Taiwan,14.265,0.511,11.59,6.964,2018
1380,Bawag Group,Austria,1.626,0.5263,55.322,5.057,2018
1381,Everbright Securities,China,1.395,0.478,32.445,8.711,2018
1382,PBF Energy,United States,22.835,0.476,8.282,4.635,2018
1383,UGI,United States,7.209,0.6279,12.445,8.644,2018
1384,Cathay Pacific Airways,Hong Kong,12.484,-0.1616,24.098,6.585,2018
1385,Coloplast,Denmark,2.494,0.5933,2.104,20.216,2018
1386,China Galaxy Securities,China,1.662,0.585,43.086,6.496,2018
1387,Global Payments,United States,3.85,0.511,12.903,18.528,2018
1388,Logan Property Holdings,China,4.21,0.9508,17.179,8.201,2018
1389,Medipal Holdings,Japan,27.867,0.2961,15.032,4.902,2018
1390,Chow Tai Fook Jewellery,Hong Kong,7.001,0.4643,7.07,13.351,2018
1391,Maanshan Iron & Steel,China,11.099,0.706,11.267,4.501,2018
1392,Meritz Financial Group,South Korea,8.265,0.3206,39.006,1.843,2018
1393,NVR,United States,6.443,0.6006,2.846,11.063,2018
1394,Delta Electronics,Taiwan,7.521,0.575,8.297,9.951,2018
1395,Royal Mail,United Kingdom,12.695,0.4497,9.201,8.552,2018
1396,China Jinmao,Hong Kong,4.605,0.5858,34.098,6.755,2018
1397,Sekisui Chemical,Japan,9.992,0.5726,9.395,7.984,2018
1398,Mebuki Financial Group,Japan,2.021,0.3938,148.331,4.652,2018
1399,Latam Airlines,Chile,9.843,0.1739,18.688,8.615,2018
1400,Storebrand,Norway,6.139,0.3249,72.549,3.987,2018
1401,Mitsui OSK Lines,Japan,14.909,-0.4275,19.99,3.586,2018
1402,GAIL India,India,7.243,0.5023,9.12,11.483,2018
1403,Arab Bank,Jordan,2.546,0.523,47.886,6.683,2018
1404,Brenntag,Germany,13.246,0.407,8.857,9.238,2018
1405,Total System Services,United States,4.73,0.6215,7.532,16.099,2018
1406,KT&G,South Korea,4.128,1.0294,9.318,11.808,2018
1407,ON Semiconductor Corp.,United States,5.484,0.8721,7.263,10.001,2018
1408,Encana,Canada,4.282,0.5559,15.11,12.731,2018
1409,Navient,United States,5.403,0.33,113.209,3.564,2018
1410,Persimmon,United Kingdom,4.407,1.0134,6.435,11.792,2018
1411,Targa Resources,United States,9.238,0.196,14.753,10.561,2018
1412,Nanya Technology,Taiwan,2.05,1.4751,5.438,9.647,2018
1413,Bunzl,United Kingdom,11.051,0.3999,7.089,10.176,2018
1414,Showa Shell Sekiyu,Japan,19.35,0.4699,9.539,5.572,2018
1415,Bank Audi,Lebanon,3.321,0.5423,43.301,2.299,2018
1416,China International Capital,China,2.253,0.4026,36.519,9.016,2018
1417,Iida Group Holdings,Japan,11.6,0.6388,10.86,5.608,2018
1418,Nippon Express,Japan,18.003,0.059,14.274,7.277,2018
1419,Noble Energy,United States,4.239,-0.6,22.448,16.888,2018
1420,Hanwha Chemical,South Korea,8.263,0.7295,12.75,4.469,2018
1421,Oji Holdings,Japan,13.407,0.3276,18.505,6.932,2018
1422,FMC,United States,3.493,0.9267,10.149,11.958,2018
1423,PulteGroup,United States,8.942,0.5207,9.706,8.943,2018
1424,Mitsubishi Materials,Japan,14.432,0.3121,18.948,3.832,2018
1425,Red ElÃ©ctrica,Spain,2.19,0.7555,13.11,11.128,2018
1426,EQT,United States,3.599,-0.2415,27.632,13.487,2018
1427,Mallinckrodt,United Kingdom,2.983,1.7235,15.516,1.237,2018
1428,Vulcan Materials,United States,3.957,0.6092,9.453,16.836,2018
1429,US Steel,United States,12.675,0.585,10.026,6.322,2018
1430,Ahli United Bank,Bahrain,1.66,0.5983,33.908,4.77,2018
1431,Accor,France,2.185,0.4557,14.501,16.052,2018
1432,Yamato Holdings,Japan,13.884,0.1645,10.488,10.571,2018
1433,AVIC Capita,China,1.91,0.4594,36.182,7.723,2018
1434,Goodyear,United States,15.508,0.255,17.58,6.125,2018
1435,Next,United Kingdom,5.272,0.7693,3.643,10.625,2018
1436,Erdemir,Turkey,5.407,1.0651,7.99,8.448,2018
1437,Daelim Industrial,South Korea,11.392,0.532,12.519,2.705,2018
1438,JetBlue Airways,United States,7.165,1.15,10.027,6.007,2018
1439,Taishin Financial Holdings,Taiwan,1.731,0.4515,59.526,4.901,2018
1440,Verisk Analytics,United States,2.224,0.5793,6.247,17.498,2018
1441,Tech Data,United States,36.775,0.1166,12.653,3.133,2018
1442,Alleghany,United States,6.527,0.1125,25.097,8.957,2018
1443,BNK Financial Group,South Korea,3.789,0.3898,102.494,3.048,2018
1444,Xiamen International Trade Group,China,25.915,0.2511,13.816,2.437,2018
1445,Union Bank of India,India,5.7,0.0854,70.323,1.533,2018
1446,Yonghui Superstores,China,9.337,0.2748,5.18,13.96,2018
1447,AutoNation,United States,21.655,0.4302,10.22,4.181,2018
1448,Pandora,Denmark,3.454,0.8746,2.78,11.9,2018
1449,RHB Bank,Malaysia,2.478,0.4536,56.884,5.349,2018
1450,Hyundai Engineering,South Korea,14.658,0.2481,17.217,6.712,2018
1451,Thai Oil,Thailand,9.943,0.7325,6.999,5.765,2018
1452,Huntington Ingalls Industries,United States,7.591,0.516,6.376,9.798,2018
1453,Kansas City Southern,United States,2.654,0.9599,9.128,11.286,2018
1454,Industrivarden,Sweden,0.821,0.803,12.916,10.22,2018
1455,Lundbergs,Sweden,2.389,0.7822,15.778,8.745,2018
1456,Bohai Financial Investment Holding,China,5.1,0.4183,46.373,5.702,2018
1457,Hydro One,Canada,4.615,0.5208,20.512,9.188,2018
1458,Hua Nan Financial,Taiwan,2.231,0.395,86.477,6.626,2018
1459,Caltex Australia,Australia,16.168,0.4745,4.971,5.992,2018
1460,Proximus,Belgium,6.702,0.6159,10.629,9.337,2018
1461,Advance Auto Parts,United States,9.374,0.4755,8.482,8.876,2018
1462,Fastenal,United States,4.529,0.6187,3.03,14.894,2018
1463,Mashreq Bank,United Arab Emirates,2.439,0.5729,33.602,3.867,2018
1464,Oceanwide Holdings,China,2.333,0.5998,31.573,5.89,2018
1465,CIFI Holdings Group,China,4.737,0.7161,23.304,6.258,2018
1466,Bankunited,United States,1.408,0.6131,30.433,4.364,2018
1467,Csc Financial,China,2.389,0.5952,31.616,6.111,2018
1468,Reliance Steel,United States,10.059,0.6707,8.148,6.648,2018
1469,Community Health Systems,United States,14.558,-2.284,17.311,0.507,2018
1470,Kintetsu,Japan,10.966,0.2722,16.981,7.718,2018
1471,Shanghai International Airport,China,1.271,0.59,4.507,15.998,2018
1472,Hyundai Glovis,South Korea,14.517,0.4937,7.906,5.506,2018
1473,New York Community,United States,1.815,0.4652,49.655,5.728,2018
1474,Shenzhou International Group Holdings,China,2.681,0.5574,3.7,17.197,2018
1475,Sino Land,Hong Kong,1.549,0.9607,20.304,5.87,2018
1476,Zhongsheng Group Holdings,China,12.799,0.4977,7.307,6.902,2018
1477,China Mengniu Dairy,Hong Kong,8.907,0.3025,8.928,13.76,2018
1478,Martin Marietta Materials,United States,3.924,0.6791,8.948,13.563,2018
1479,AECOM Technology,United States,19.12,0.1814,14.617,5.331,2018
1480,Abengoa,Spain,1.669,4.825,7.635,0.255,2018
1481,Migdal Insurance,Israel,6.626,0.1055,42.213,1.005,2018
1482,Sistema,Russia,12.172,-1.6146,19.761,1.715,2018
1483,Masraf Al Rayan,Qatar,0.934,0.5623,28.416,7.045,2018
1484,Bank Of Gansu,China,2.157,0.495,41.638,3.476,2018
1485,NSK,Japan,9.206,0.6254,10.271,7.017,2018
1486,Merlin Properties SOCIMI S.A,Spain,0.547,1.2412,14.416,7.133,2018
1487,DCC,Ireland,16.623,0.2655,7.734,8.815,2018
1488,Minebea,Japan,7.932,0.5358,6.656,8.65,2018
1489,Abu Dhabi Islamic Bank,United Arab Emirates,1.824,0.5441,33.795,3.295,2018
1490,LG Uplus,South Korea,11.14,0.4772,12.77,5.185,2018
1491,Almarai,Saudi Arabia,3.675,0.5677,8.47,15.959,2018
1492,Kaisa Group Holdings,China,4.899,0.4847,32.768,3.353,2018
1493,NEXON,Japan,2.262,0.753,5.351,12.181,2018
1494,Gudang Garam,Indonesia,6.349,0.5772,4.598,9.683,2018
1495,Kawasaki Heavy Industries,Japan,14.204,0.2609,16.784,5.384,2018
1496,Ryder System,United States,7.485,0.7831,11.736,3.626,2018
1497,China Development Financial,Taiwan,4.056,0.3844,80.398,5.441,2018
1498,Suzano Papel e Celulose,Brazil,3.501,0.6744,9.049,13.156,2018
1499,Jacobs Engineering,United States,11.854,0.2319,12.602,9.011,2018
1500,Compal Electronics,Taiwan,29.177,0.189,12.21,2.966,2018
1501,Hang Lung Group,Hong Kong,1.584,0.6819,25.046,4.258,2018
1502,Chang Hwa Bank,Taiwan,1.43,0.3975,68.426,5.44,2018
1503,Leidos,United States,10.033,0.396,8.913,9.603,2018
1504,Mercuries & Associates,Taiwan,6.857,0.0539,36.034,0.591,2018
1505,Segro,United Kingdom,0.382,1.2269,10.734,8.959,2018
1506,JG Summit Holdings,Philippines,5.227,0.5826,14.871,8.375,2018
1507,Bank Of Chengdu,China,2.083,0.388,72.219,6.05,2018
1508,Axiata Group,Malaysia,5.676,0.2115,17.467,12.118,2018
1509,Banca Mediolanum,Italy,3.914,0.4286,51.876,5.844,2018
1510,Maroc Telecom,Morocco,3.602,0.5879,6.706,14.541,2018
1511,Arista Networks,United States,1.783,0.4842,2.58,19.335,2018
1512,Church & Dwight,United States,3.905,0.7697,5.943,11.614,2018
1513,Fukuoka Financial Group,Japan,2.075,-0.3672,176.504,4.664,2018
1514,CA,United States,4.235,0.471,13.06,14.715,2018
1515,Xilinx,United States,2.539,0.5124,5.056,17.633,2018
1516,Frontier Communications,United States,8.971,-1.71,24.678,0.724,2018
1517,Indiabulls Housing Finance,India,2.271,0.5968,20.224,7.873,2018
1518,Barratt Developments,United Kingdom,6.21,0.8106,9.046,7.701,2018
1519,Hertz Global Holdings,United States,8.95,0.349,22.321,1.486,2018
1520,Red Star Macalline Group,China,1.696,0.64,16.281,8.816,2018
1521,Geberit,Switzerland,2.955,0.5358,3.841,16.405,2018
1522,Korea Investment Holdings,South Korea,1.783,0.4513,45.531,5.15,2018
1523,JTEKT,Japan,13.003,0.4484,12.008,5.428,2018
1524,Alfresa Holdings,Japan,23.485,0.3211,12.631,4.923,2018
1525,Shanghai Commercial & Savings Bank,Taiwan,1.501,0.4071,58.252,5.16,2018
1526,Stockland Australia,Australia,2.178,0.9022,14.757,7.726,2018
1527,Mizrahi Tefahot Bank,Israel,2.273,0.3877,69.159,4.368,2018
1528,CJ Cheiljedang,South Korea,14.575,0.3274,15.757,5.341,2018
1529,Avis Budget Group,United States,8.977,0.381,19.222,3.527,2018
1530,Starwood Property Trust,United States,0.943,0.3953,61.127,5.635,2018
1531,China International Travel Service,China,4.673,0.4485,3.646,18.805,2018
1532,Vicinity Centres,Australia,1.067,1.0967,13.478,7.508,2018
1533,BGF Retail,South Korea,2.387,3.0939,0.802,3.175,2018
1534,Beijing Capital Development,China,5.277,0.382,40.316,3.657,2018
1535,China Merchants Holdings,Hong Kong,1.115,0.7735,16.879,7.466,2018
1536,Sime Darby,Malaysia,8.746,0.6773,6.118,4.631,2018
1537,WÃ¤rtsilÃ¤,Finland,5.821,0.4523,6.927,12.722,2018
1538,Bluescope Steel,Australia,8.389,0.6117,7.5,7.031,2018
1539,Dai Nippon Printing,Japan,12.742,0.2481,17.024,6.49,2018
1540,Xerox,United States,10.246,0.178,16.175,7.684,2018
1541,Motorola Solutions,United States,6.567,-0.115,9.051,17.571,2018
1542,IHI,Japan,14.349,0.0748,15.361,5.595,2018
1543,Hokuhoku Financial Group,Japan,1.573,0.1912,122.203,1.966,2018
1544,Tosoh,Japan,7.424,0.8012,8.019,5.97,2018
1545,Yunnan Baiyao Group,China,3.707,0.4868,4.547,17.26,2018
1546,Great Eagle Holdings,Hong Kong,1.16,1.1315,15.479,3.447,2018
1547,Greentown China Holdings,China,6.297,0.2451,36.214,3.176,2018
1548,Celltrion,South Korea,0.898,0.3735,3.305,30.278,2018
1549,World Fuel Services,United States,34.74,-0.1704,5.472,1.533,2018
1550,Caesars Entertainment,United States,5.861,0.137,25.151,8.309,2018
1551,Far East Horizon,Hong Kong,2.815,0.4779,34.928,4.128,2018
1552,Polyus,Russia,2.72,1.237,6.45,8.272,2018
1553,Techtronic Industries,Hong Kong,6.064,0.4706,5.598,11.191,2018
1554,Petro Rabigh,Saudi Arabia,9.963,0.3794,16.445,5.905,2018
1555,INTL FCStone,United States,32.314,0.0048,7.204,0.883,2018
1556,Two Harbors Investment,United States,1.117,0.6114,24.077,2.73,2018
1557,Blom Bank,Lebanon,2.256,0.4859,33.056,2.271,2018
1558,Xiamen Xiangyu,China,31.607,0.1217,8.765,2.06,2018
1559,MMI Holdings,South Africa,6.092,0.1329,38.174,2.721,2018
1560,Lindt & Sprungli,Switzerland,4.154,0.4579,7.274,18.068,2018
1561,Beijing Shougang,China,8.922,0.3348,21.617,3.574,2018
1562,Rajesh Exports,India,30.425,0.1887,3.258,2.834,2018
1563,Sunny Optical Technology Group,China,3.317,0.4311,2.415,19.886,2018
1564,Aurubis,Germany,12.915,0.4538,5.563,4.141,2018
1565,Wistron,Taiwan,27.482,0.1277,10.977,2.075,2018
1566,Colruyt,Belgium,10.258,0.4076,5.014,8.198,2018
1567,Adient,Ireland,16.796,0.164,13.089,5.214,2018
1568,Hong Leong Financial,Malaysia,2.003,0.3787,56.173,5.494,2018
1569,Kyushu Financial Group,Japan,1.431,0.175,94.819,2.327,2018
1570,Rongsheng Petrochemical,China,10.933,0.3043,11.412,9.389,2018
1571,DSME,South Korea,9.82,0.5543,10.692,2.596,2018
1572,Nishi-nippon Financial Holdings,Japan,1.244,0.1937,93.669,1.938,2018
1573,Vertex Pharmaceuticals,United States,2.415,0.2258,3.953,39.746,2018
1574,360 Security Technology,China,0.321,0.01,3.637,39.253,2018
1575,SBI Holdings,Japan,2.587,0.4212,42.651,5.896,2018
1576,VEON,Netherlands,9.831,-0.4978,19.521,4.705,2018
1577,El Puerto de Liverpool,Mexico,6.848,0.5453,8.774,8.248,2018
1578,NetApp,United States,5.751,-0.005,9.787,19.363,2018
1579,Hopson Development Holdings,Hong Kong,1.798,0.7438,19.676,2.294,2018
1580,Yamaguchi Financial,Japan,1.377,0.2993,90.341,3.181,2018
1581,Bajaj Auto,India,3.577,0.5998,3.518,12.111,2018
1582,China Longyuan Power,China,3.64,0.5425,22.364,7.146,2018
1583,Banco Comercial Portugues,Portugal,3.383,0.2593,89.38,5.389,2018
1584,Hero Motocorp,India,5.035,0.5771,2.667,10.732,2018
1585,InterContinental Hotels,United Kingdom,1.783,0.5886,3.175,12.321,2018
1586,North Pacific Bank,Japan,1.227,0.1235,89.332,1.459,2018
1587,Goodman Group,Australia,1.321,0.5856,10.068,12.338,2018
1588,STRABAG,Austria,15.237,0.3146,13.599,4.381,2018
1589,ICA Gruppen,Sweden,13.024,0.4432,9.502,6.472,2018
1590,Hachijuni Bank,Japan,1.575,0.2332,87.532,2.529,2018
1591,ENN Energy Holdings,China,7.16,0.4133,9.093,10.405,2018
1592,Fresnillo,Mexico,2.086,0.5619,4.738,12.953,2018
1593,Equifax,United States,3.396,0.5249,7.196,13.799,2018
1594,Wendel,France,9.395,-0.1341,17.335,6.985,2018
1595,Halyk Bank,Kazakhstan,2.37,0.5314,26.623,3.551,2018
1596,Rite Aid,United States,26.208,-1.186,8.989,1.718,2018
1597,Guangdong Investment,Hong Kong,1.562,0.7296,8.512,10.527,2018
1598,Iliad,France,5.626,0.4488,10.106,11.824,2018
1599,Old Republic International,United States,6.3,0.4513,18.999,6.27,2018
1600,Noble Group,Hong Kong,25.914,-4.9276,4.811,0.077,2018
1601,Hiroshima Bank,Japan,1.096,0.2515,82.59,2.41,2018
1602,Inner Mongolia Yitai,China,5.541,0.7587,13.578,4.341,2018
1603,Israel Discount Bank,Israel,2.757,0.35,63.722,3.342,2018
1604,Bank of Kyoto,Japan,0.981,0.1998,81.67,4.453,2018
1605,Adani Ports & Special Economic Zone,India,1.756,0.561,7.264,12.669,2018
1606,Piraeus Bank,Greece,3.28,-0.226,80.954,1.691,2018
1607,Tingyi Holding,China,8.726,0.2696,8.308,11.177,2018
1608,EMS-Chemie Holding,Switzerland,2.18,0.4892,2.155,14.724,2018
1609,Guoco Group,Hong Kong,3.923,0.8644,16.444,4.397,2018
1610,Pearson,United Kingdom,5.812,0.5229,10.67,9.748,2018
1611,VeriSign,United States,1.176,0.4751,2.905,15.466,2018
1612,Chugoku Bank,Japan,1.113,0.1918,79.617,2.256,2018
1613,Novozymes,Denmark,2.247,0.4953,3.058,14.438,2018
1614,Jabil Circuit,United States,20.399,0.1215,11.488,4.73,2018
1615,Metalurgica Gerdau,Brazil,12.068,-0.102,15.354,2.085,2018
1616,Companhia Brasileira de Distribuicao,Brazil,14.115,0.2343,13.665,5.983,2018
1617,National Bank of Greece,Greece,2.434,-0.2256,77.773,3.402,2018
1618,77 Bank,Japan,0.898,0.1885,75.939,1.84,2018
1619,IDBI Bank,India,4.774,-0.748,55.807,3.075,2018
1620,Gunma Bank,Japan,1.312,0.2559,75.268,2.623,2018
1621,Taylor Wimpey,United Kingdom,5.106,0.7151,6.72,8.672,2018
1622,Anta Sports Products,China,2.477,0.4576,2.929,15.972,2018
1623,China Communications Services,China,14.011,0.4011,10.862,4.517,2018
1624,General Insurance Corporation Of India,India,4.62,0.4684,17.183,8.864,2018
1625,Sime Darby Plantation,Malaysia,3.449,0.8184,7.209,9.365,2018
1626,Alpha Bank,Greece,3.464,0.1025,73.024,4.112,2018
1627,Lanxess,Germany,11.485,0.1227,12.815,7.532,2018
1628,Sanan Optoelectronics,China,1.243,0.5193,4.263,13.321,2018
1629,Uniqa,Austria,5.865,0.2223,33.785,3.65,2018
1630,Chimera Investment,United States,1.169,0.6009,21.331,3.36,2018
1631,SEB SA,France,7.314,0.423,8.03,9.521,2018
1632,Eurobank Ergasias,Greece,2.221,0.1173,72.083,2.635,2018
